Brand,Model,Year,Engine Size,Mileage,Price
Audi,A3,2010,2.0D,211 tūkst.,"6,000  €"
Audi,Cabriolet,2002,3.0,160 tūkst.,"3,800  €"
Audi,A3,2008,2.0D,-,"3,650  €"
Audi,A3,2004,1.9D,301 tūkst.,"1,845  €"
Audi,A3,1999,1.8,307 tūkst.,900  €
Audi,Allroad,2006,3.0D,498 tūkst.,"4,400  €"
Audi,A6,2006,3.0D,494 tūkst.,"4,400  €"
Audi,A7,2015,2.0,176 tūkst.,"23,450  €"
Audi,A4,2008,3.0D,265 tūkst.,"8,800  €"
Audi,A5,2008,2.7D,235 tūkst.,"6,650  €"
Audi,A4,2009,2.0D,353 tūkst.,"4,500  €"
Audi,Q7,2017,3.0D,182 tūkst.,"33,500  €maiņai"
Audi,Q5,2014,2.0D,162 tūkst.,"19,000  €"
Audi,A5,2009,2.0,-,"5,500  €"
Audi,A4,2012,2.0D,233 tūkst.,"7,900  €"
Audi,Allroad,2012,3.0D,256 tūkst.,"13,900  €maiņai"
Audi,A4,2006,2.0D,358 tūkst.,"3,000  €"
Audi,A6,2003,2.5D,400 tūkst.,700  €
Audi,A6,2012,3.0D,-,"12,490  €"
Audi,Beetle,2014,1.6D,142 tūkst.,"10,200  €maiņai"
Audi,A3,2013,2.0D,-,"9,500  €"
Audi,A3,2002,1.9D,353 tūkst.,"1,300  €"
Audi,E-tron,2021,E,44 tūkst.,"49,500  €"
Audi,A4,2005,2.0D,-,"2,699  €"
Audi,A6,2005,3.0D,-,"4,000  €"
Audi,Quattro,2004,1.8,222 tūkst.,"2,000  €"
Audi,Quattro,2005,2.0,297 tūkst.,"2,450  €"
Audi,Q7,2006,3.0D,268 tūkst.,"8,500  €"
Audi,A6,2008,3.0D,304 tūkst.,"3,950  €"
Audi,A3,2002,1.8,272 tūkst.,"1,800  €"
Audi,Q5,2015,2.0,259 tūkst.,"16,500  €"
Audi,A7,2012,3.0,170 tūkst.,"15,500  €"
Audi,A4,2008,1.8,279 tūkst.,"5,595  €"
Audi,A4,2008,2.0D,368 tūkst.,"5,000  €"
Audi,A4,2003,2.5D,350 tūkst.,"2,200  €"
Audi,Octavia,2014,2.0D,276 tūkst.,"11,990  €maiņai"
Audi,A4,2008,1.8,253 tūkst.,"3,850  €"
Audi,A3,2008,2.0,195 tūkst.,"8,200  €"
Audi,A4,2016,2.0D,206 tūkst.,"16,400  €"
Audi,A8,2005,4.2,359 tūkst.,"4,900  €"
Audi,A4,2012,2.0D,-,"8,750  €"
Audi,A6,2005,3.0D,384 tūkst.,"3,995  €"
Audi,A4,2017,2.0D,159 tūkst.,"14,950  €"
Audi,A6,-,-,-,pērku
Audi,Cabriolet,2004,1.8,445 tūkst.,"4,500  €"
Audi,A4,-,-,-,pērku
Audi,80,1987,1.8,-,800  €
Audi,A4,2012,2.0D,236 tūkst.,"8,350  €"
Audi,A3,2002,1.9D,299 tūkst.,"1,200  €"
Audi,80,-,-,-,pērku
Audi,A4,2003,3.0,253 tūkst.,"3,250  €"
Audi,A3,2013,1.4,186 tūkst.,"10,300  €maiņai"
Audi,Q5,2015,3.0D,-,"19,990  €"
Audi,A6,2008,3.0D,288 tūkst.,"5,300  €"
Audi,Allroad,2000,2.7,363 tūkst.,"2,200  €"
Audi,A6,2010,3.0D,320 tūkst.,"6,500  €"
Audi,A4,1997,1.6,291 tūkst.,900  €
Audi,A4,2007,2.0D,306 tūkst.,"3,200  €"
Audi,A6,1997,1.9D,586 tūkst.,"1,550  €"
Audi,Q7,2009,3.0D,-,"9,350  €"
Audi,Q7,2018,4.0D,-,"39,999  €"
Audi,A6,2019,3.0D,213 tūkst.,"25,400  €"
Audi,A4,2020,2.0,173 tūkst.,"18,700  €"
Audi,A4,2012,2.0D,323 tūkst.,"7,100  €"
Audi,E-tron,2022,E,56 tūkst.,"49,500  €"
Audi,A4,2006,2.7D,302 tūkst.,"3,100  €"
Audi,A3,2003,1.9D,309 tūkst.,"2,300  €"
Audi,80,1994,2.0,400 tūkst.,750  €
Audi,A4,-,-,-,pērku
Audi,A6,-,-,-,pērku
Audi,A3,2005,2.0D,434 tūkst.,"1,670  €"
Audi,A4,2012,2.0D,220 tūkst.,"7,200  €"
Audi,A8,2006,3.0D,319 tūkst.,"4,700  €"
Audi,A6,2012,3.0D,327 tūkst.,"13,950  €"
Audi,A4,2009,2.0D,405 tūkst.,"5,700  €"
Audi,A4,2012,1.8,239 tūkst.,"8,250  €"
Audi,XC 60,2015,2.0D,258 tūkst.,"15,650  €maiņai"
Audi,A6,2008,3.0D,314 tūkst.,"6,990  €"
Audi,Allroad,2007,3.0D,318 tūkst.,"5,200  €"
Audi,A4,2012,2.0D,401 tūkst.,"5,700  €"
Audi,A6,1996,1.8,37 tūkst.,"1,500  €"
Audi,A4,2008,2.7D,398 tūkst.,"4,200  €"
Audi,Allroad,2010,3.0D,370 tūkst.,"7,700  €"
Audi,Q7,2010,3.0D,273 tūkst.,"15,500  €"
Audi,A6,2011,3.0D,316 tūkst.,"10,500  €"
Audi,A6,2013,3.0D,360 tūkst.,"9,800  €"
Audi,Quattro,2002,1.9D,423 tūkst.,"3,800  €"
Audi,A6,2002,1.9D,423 tūkst.,"3,800  €"
Audi,Q3,2016,2.0D,-,"16,490  €"
Audi,A6,1995,2.5D,397 tūkst.,"2,200  €"
Audi,A6,2006,2.7D,382 tūkst.,"4,495  €"
Audi,A4,2007,2.0D,-,"3,495  €"
Audi,A5,2010,3.0D,343 tūkst.,"8,995  €"
Audi,A6,-,-,-,pērku
Audi,A6,2009,3.0D,-,"6,495  €"
Audi,80,1994,2.0,280 tūkst.,900  €
Audi,A6,2007,3.0D,320 tūkst.,"3,150  €"
Audi,A4,2008,2.0D,295 tūkst.,"6,900  €"
Audi,A4,2013,3.0D,-,"8,850  €"
Audi,A3,2003,2.0,237 tūkst.,"1,100  €"
Audi,Allroad,2007,3.0D,-,"3,790  €"
Audi,A5,2010,3.0D,273 tūkst.,"8,800  €"
Audi,A6,2012,2.0D,285 tūkst.,"11,650  €"
Audi,A6,1998,2.4,209 tūkst.,"1,350  €"
Audi,A4,2007,2.0D,260 tūkst.,"2,850  €"
Audi,A6,2016,3.0D,149 tūkst.,"24,500  €"
Audi,A4,2008,2.0D,273 tūkst.,"6,800  €"
Audi,A6,2005,3.0D,378 tūkst.,"5,500  €"
Audi,A4,2002,1.9D,330 tūkst.,"1,999  €"
Audi,S5,2014,4.2,74 tūkst.,"33,900  €"
Audi,A4,1998,1.9D,455 tūkst.,500  €
Audi,Cabriolet,2008,2.0D,228 tūkst.,"5,600  €"
Audi,Allroad,2009,3.0D,-,"7,690  €"
Audi,A3,2004,2.0D,240 tūkst.,"1,700  €"
Audi,Q7,2023,3.0,27 tūkst.,"69,990  €"
Audi,A4,1996,1.8,270 tūkst.,"3,100  €"
Audi,A6,2008,2.7D,-,"4,900  €"
Audi,Q5,2009,3.0D,-,"11,500  €"
Audi,A6,2022,2.0D,42 tūkst.,"38,990  €"
Audi,A4,2008,3.0D,253 tūkst.,"6,650  €"
Audi,A6,1996,2.5D,479 tūkst.,"1,400  €"
Audi,A4,2014,2.0D,277 tūkst.,"11,000  €"
Audi,A3,1998,1.9D,-,"1,000  €"
Audi,Q7,2017,3.0D,129 tūkst.,"31,900  €"
Audi,A6,1998,1.9D,320 tūkst.,"1,300  €"
Audi,A4,2017,2.0D,77 tūkst.,"19,700  €"
Audi,A4,2011,3.0D,-,"6,950  €"
Audi,A4,2004,1.9D,342 tūkst.,"2,250  €"
Audi,A5,2014,3.0D,263 tūkst.,"15,150  €"
Audi,A4,2007,3.0D,-,"5,990  €"
Audi,A4,2008,2.7D,320 tūkst.,"6,550  €"
Audi,A6,2006,3.0D,185 tūkst.,"3,500  €"
Audi,A6,2015,3.0D,286 tūkst.,"18,880  €"
Audi,A6,1998,2.8,480 tūkst.,890  €
Audi,A8,2012,4.2,-,"15,800  €"
Audi,A3,2009,2.0D,262 tūkst.,"4,990  €"
Audi,A6,2012,2.8,218 tūkst.,"12,300  €"
Audi,A6,2010,3.0D,316 tūkst.,"6,990  €"
Audi,Q7,2015,3.0D,151 tūkst.,"30,900  €"
Audi,A5,2018,3.0D,107 tūkst.,"28,490  €"
Audi,A4,2006,2.0D,-,"3,890  €"
Audi,A6,2013,3.0D,206 tūkst.,"13,700  €"
Audi,Q5,2012,2.0D,229 tūkst.,"13,500  €"
Audi,318,2008,2.0D,273 tūkst.,"5,990  €maiņai"
Audi,A3,2007,1.6,290 tūkst.,"3,000  €"
Audi,A4,2007,2.0D,307 tūkst.,"2,700  €"
Audi,A3,1998,1.9D,567 tūkst.,"1,050  €"
Audi,Q5,2013,3.0D,175 tūkst.,"19,690  €"
Audi,A5,2007,3.0D,299 tūkst.,"9,900  €"
Audi,A4,2003,1.9D,-,"2,500  €"
Audi,A4,2009,2.7D,300 tūkst.,"5,200  €"
Audi,Leon,2016,1.6D,238 tūkst.,"7,800  €maiņai"
Audi,A4,2006,2.0D,-,"2,199  €"
Audi,A3,2004,2.0,-,"1,899  €"
Audi,A4,-,-,-,pērku
Audi,Q7,2011,3.0D,241 tūkst.,"16,700  €"
Audi,A4,2007,2.0D,237 tūkst.,"3,200  €"
Audi,A8,2015,3.0D,187 tūkst.,"34,199  €"
Audi,80,1993,2.0,278 tūkst.,"1,000  €"
Audi,A8,2011,3.0D,310 tūkst.,"13,900  €"
Audi,Q5,2012,2.0,290 tūkst.,"13,500  €"
Audi,Q7,2009,3.0D,315 tūkst.,"13,645  €"
Audi,-,2017,1.4,58 tūkst.,"17,500  €"
Audi,A5,2008,3.0D,301 tūkst.,"10,200  €"
Audi,A8,2010,3.0D,-,"10,490  €"
Audi,Q7,2016,3.0D,124 tūkst.,"35,500  €"
Audi,A6,2005,2.7D,147 tūkst.,"8,900  €"
Audi,Q5,2017,2.0D,172 tūkst.,"26,800  €"
Audi,A4,2004,2.5D,398 tūkst.,"1,000  €"
Audi,A6,2005,3.0D,372 tūkst.,"2,450  €"
Audi,A6,2007,3.0D,203 tūkst.,"5,500  €"
Audi,A4,2006,2.0D,-,"3,950  €"
Audi,A6,2005,3.0D,310 tūkst.,"3,400  €"
Audi,A6,2013,3.0D,228 tūkst.,"12,500  €"
Audi,A2,2003,1.4D,344 tūkst.,"2,650  €"
Audi,A5,2021,2.0,40 tūkst.,"33,990  €"
Audi,A6,2004,3.0D,342 tūkst.,"3,000  €"
Audi,Q5,2010,3.0D,333 tūkst.,"10,900  €"
Audi,A6,2006,2.0D,239 tūkst.,"2,750  €"
Audi,A6,2007,2.0D,344 tūkst.,"4,000  €"
Audi,A6,2011,3.0D,309 tūkst.,"9,500  €"
Audi,A4,2006,1.9D,291 tūkst.,"3,400  €"
Audi,A4,2000,1.8,319 tūkst.,520  €
Audi,A6,2006,2.7D,256 tūkst.,"3,900  €"
Audi,A6,2006,3.0D,339 tūkst.,"4,100  €"
Audi,A6,2010,2.8,226 tūkst.,"3,900  €"
Audi,A6,2005,2.7D,335 tūkst.,"2,800  €"
Audi,Allroad,2015,3.0D,200 tūkst.,"19,500  €"
Audi,A6,2018,2.0D,157 tūkst.,"19,900  €"
Audi,A4,2006,2.5D,400 tūkst.,"2,600  €"
Audi,A8,2000,2.5D,281 tūkst.,"1,300  €"
Audi,A4,1998,1.6,312 tūkst.,800  €
Audi,A3,2012,2.0D,306 tūkst.,"7,100  €maiņai"
Audi,A6,2009,2.7D,278 tūkst.,"6,990  €"
Audi,A4,2016,2.0D,-,"13,700  €"
Audi,A4,2014,2.0D,226 tūkst.,"9,800  €"
Audi,Q7,2015,3.0D,181 tūkst.,"29,900  €"
Audi,A3,2001,1.8,210 tūkst.,"3,000  €"
Audi,A7,2015,3.0D,199 tūkst.,"29,999  €"
Audi,A3,2000,1.6,-,990  €
Audi,80,1995,2.0,224 tūkst.,"1,000  €"
Audi,A6,2012,3.0D,295 tūkst.,"16,000  €"
Audi,Q7,2020,3.0D,93 tūkst.,"44,990  €"
Audi,A4,1998,1.9D,367 tūkst.,"1,050  €"
Audi,A6,2011,2.0D,330 tūkst.,"6,000  €"
Audi,A4,2012,2.0D,261 tūkst.,"8,750  €"
Audi,E-tron,2020,E,40 tūkst.,"49,900  €"
Audi,A6,2017,3.0D,262 tūkst.,"25,950  €"
Audi,Allroad,2005,2.5D,366 tūkst.,"2,200  €"
Audi,A3,2001,1.9D,267 tūkst.,"2,200  €"
Audi,A6,2012,3.0D,278 tūkst.,"12,200  €"
Audi,A6,2012,3.0D,-,"13,500  €"
Audi,A6,2012,3.0D,-,"11,950  €"
Audi,A6,-,-,-,pērku
Audi,A4,-,-,-,pērku
Audi,Q7,-,-,-,pērku
Audi,A3,-,-,-,pērku
Audi,A3,2002,1.9D,310 tūkst.,"1,700  €"
Audi,A5,2019,2.0D,110 tūkst.,"25,900  €"
Audi,80,1995,2.0,278 tūkst.,650  €
Audi,A6,2009,2.7D,261 tūkst.,"5,250  €"
Audi,A4,2012,2.0D,285 tūkst.,"7,500  €"
Audi,E-tron,-,-,-,pērku
Audi,A6,2014,3.0D,-,"18,500  €"
Audi,A4,2016,2.0D,244 tūkst.,"11,000  €"
Audi,80,1993,2.0,357 tūkst.,550  €
Audi,A6,2016,2.0D,205 tūkst.,"15,750  €"
Audi,A4,2012,2.0D,149 tūkst.,"11,100  €"
Audi,A3,2004,2.0D,260 tūkst.,"3,750  €"
Audi,A8,2010,4.2D,215 tūkst.,"16,200  €"
Audi,A3,2008,1.6,281 tūkst.,"3,750  €"
Audi,A4,2019,2.0,83 tūkst.,"23,500  €"
Audi,A6,2010,2.0D,247 tūkst.,"6,500  €"
Audi,A4,2016,2.0D,213 tūkst.,"13,750  €"
Audi,A5,2012,3.0D,200 tūkst.,"16,700  €"
Audi,A4,2009,2.7D,262 tūkst.,"7,050  €"
Audi,A6,2007,3.0D,267 tūkst.,"4,700  €"
Audi,A3,2005,2.0,175 tūkst.,"4,300  €"
Audi,A4,2011,2.0D,236 tūkst.,"6,900  €"
Audi,A4,1999,1.9D,359 tūkst.,"1,470  €"
Audi,A6,2006,2.7D,422 tūkst.,"4,400  €"
Audi,Q5,2009,2.0,302 tūkst.,"8,900  €"
Audi,A6,2006,3.0D,312 tūkst.,"4,500  €"
Audi,A6,-,-,-,pērku
Audi,A4,-,-,-,pērku
Audi,Q7,2008,3.0D,327 tūkst.,"7,790  €"
Audi,Q5,2013,2.0D,267 tūkst.,"15,500  €"
Audi,Allroad,2008,3.0D,217 tūkst.,"7,990  €maiņai"
Audi,A6,1996,1.8,376 tūkst.,"1,500  €"
Audi,A4,2009,2.0D,-,"6,150  €"
Audi,A6,2012,2.0,170 tūkst.,"12,000  €"
Audi,A6,1999,2.4,324 tūkst.,"1,099  €"
Audi,A4,2005,2.0D,310 tūkst.,"3,000  €"
Audi,A4,2001,2.0,238 tūkst.,"1,500  €"
Audi,Allroad,2009,3.0D,269 tūkst.,"7,200  €"
Audi,Q7,2007,3.0D,242 tūkst.,"8,700  €"
Audi,A3,2012,2.0D,-,"7,950  €"
Audi,Q5,2013,2.0D,-,"15,650  €"
Audi,A5,2012,3.0D,305 tūkst.,"10,000  €"
Audi,A4,2015,2.0D,-,"10,450  €"
Audi,80,1993,1.9D,254 tūkst.,400  €
Audi,A3,1998,1.9D,382 tūkst.,"1,200  €"
Audi,A4,1997,1.8,30 tūkst.,690  €
Audi,Cabriolet,2004,2.5D,285 tūkst.,"4,150  €"
Audi,Q5,2010,3.2,204 tūkst.,"10,300  €"
Audi,A6,2019,3.0D,101 tūkst.,"37,999  €"
Audi,Q5,2010,2.0,135 tūkst.,"12,350  €"
Audi,A6,2008,3.0D,273 tūkst.,"6,050  €"
Audi,Allroad,2010,2.7D,358 tūkst.,"7,855  €"
Audi,Allroad,2014,3.0D,316 tūkst.,"13,500  €"
Audi,A6,1997,2.5D,550 tūkst.,"1,200  €"
Audi,A4,1998,1.9D,-,"2,050  €"
Audi,Q5,2010,3.0D,237 tūkst.,"11,950  €"
Audi,A3,2009,1.4,203 tūkst.,"4,500  €"
Audi,V60,2010,2.4D,252 tūkst.,"7,700  €maiņai"
Audi,S60,2011,1.6D,275 tūkst.,"7,990  €maiņai"
Audi,Q5,2013,3.0D,-,"13,950  €"
Audi,A6,2012,2.0D,340 tūkst.,"9,000  €"
Audi,A4,2005,2.0,280 tūkst.,"2,500  €"
Audi,Q5,2009,3.0D,-,"9,950  €"
Audi,Quattro,1992,2.8,410 tūkst.,"2,000  €"
Audi,Allroad,2005,2.5D,362 tūkst.,"1,550  €"
Audi,A3,2010,1.6D,280 tūkst.,"5,995  €"
Audi,A4,2006,2.0D,276 tūkst.,"3,200  €"
Audi,A4,2009,2.0D,299 tūkst.,"6,399  €"
Audi,A6,1997,2.5D,424 tūkst.,"1,400  €"
Audi,A4,2006,2.7D,328 tūkst.,"2,000  €"
Audi,E-tron,2021,E,21 tūkst.,"46,900  €"
Audi,A4,2005,2.0D,260 tūkst.,"3,200  €"
Audi,A6,2005,2.7D,348 tūkst.,"2,400  €"
Audi,A4,2008,2.0D,303 tūkst.,"5,200  €"
Audi,A6,2006,2.7D,453 tūkst.,"3,000  €"
Audi,A4,2002,1.9D,-,"2,330  €"
Audi,A4,2006,1.9D,359 tūkst.,"3,450  €"
Audi,A6,1998,1.9D,460 tūkst.,"1,500  €"
Audi,A8,2005,3.7,340 tūkst.,"4,300  €"
Audi,Q5,2016,3.0D,209 tūkst.,"25,990  €"
Audi,A4,2006,2.0D,241 tūkst.,"4,300  €"
Audi,A4,2008,2.0D,356 tūkst.,"3,330  €"
Audi,Q5,2013,2.0D,244 tūkst.,"15,490  €"
Audi,S3,2010,2.0,221 tūkst.,"14,450  €"
Audi,A4,1999,2.5D,274 tūkst.,"1,000  €"
Audi,A6,2007,2.7D,-,"5,700  €"
Audi,A4,2007,1.8,-,"3,400  €"
Audi,100,1991,2.3,313 tūkst.,"2,400  €"
Audi,A5,2010,2.0,208 tūkst.,"11,500  €"
Audi,Cabriolet,2008,2.0D,313 tūkst.,"6,399  €"
Audi,A4,2005,3.0D,329 tūkst.,"2,900  €"
Audi,100,1991,2.0,363 tūkst.,"1,000  €"
Audi,A4,-,-,-,pērku
Audi,A6,2006,2.7D,204 tūkst.,"4,500  €"
Audi,A7,2011,3.0,246 tūkst.,"16,900  €"
Audi,A6,2006,3.0D,299 tūkst.,"4,000  €"
Audi,A4,2005,2.0D,312 tūkst.,"2,650  €"
Audi,A4,2011,2.0D,308 tūkst.,"8,900  €"
Audi,A6,2002,1.9D,344 tūkst.,700  €
Audi,A6,2004,4.2,284 tūkst.,"4,470  €"
Audi,A3,2004,2.0D,300 tūkst.,"1,850  €"
Audi,A6,2006,2.0D,-,"3,950  €"
Audi,Q7,2011,3.0D,265 tūkst.,"14,600  €"
Audi,A6,1997,2.5D,533 tūkst.,"1,200  €"
Audi,A3,2000,1.6,255 tūkst.,"1,245  €"
Audi,Q5,2018,2.0D,188 tūkst.,"25,900  €"
Audi,A4,2019,2.0,160 tūkst.,"18,000  €"
Audi,Quattro,1992,2.8,443 tūkst.,"3,500  €"
Audi,A3,2001,1.9D,345 tūkst.,"1,390  €"
Audi,A3,2004,2.0D,321 tūkst.,"3,500  €"
Audi,A3,1998,1.6,355 tūkst.,750  €
Audi,TT,2000,1.8,199 tūkst.,"3,600  €"
Audi,A3,2008,2.0D,360 tūkst.,"4,000  €"
Audi,A4,2003,1.9D,404 tūkst.,"2,750  €"
Audi,A3,2007,1.9D,313 tūkst.,"3,000  €"
Audi,A6,1996,1.9D,401 tūkst.,"1,000  €"
Audi,A4,2010,2.0D,300 tūkst.,"8,000  €"
Audi,A5,2014,2.0D,128 tūkst.,"14,100  €"
Audi,A3,2006,2.0D,266 tūkst.,"2,350  €"
Audi,Allroad,2009,3.0D,356 tūkst.,"9,000  €"
Audi,100,1990,2.5D,376 tūkst.,700  €
Audi,A6,1995,2.0,243 tūkst.,"1,200  €"
Audi,Q5,2016,2.0D,119 tūkst.,"18,800  €"
Audi,A4,2004,1.9D,298 tūkst.,"3,673  €"
Audi,A6,2013,2.0D,201 tūkst.,"12,999  €"
Audi,A4,2008,2.0D,430 tūkst.,"5,000  €"
Audi,100,1983,1.9,227 tūkst.,"1,400  €"
Audi,A6,2012,2.0D,242 tūkst.,"10,200  €"
Audi,A8,2007,3.0D,240 tūkst.,"6,400  €"
Audi,Cabriolet,2006,2.0D,268 tūkst.,"5,800  €"
Audi,Q5,2011,3.0D,-,"10,500  €"
Audi,A4,2008,2.0D,324 tūkst.,"5,550  €"
Audi,Q3,2012,2.0D,198 tūkst.,"13,800  €"
Audi,A6,2013,2.0D,263 tūkst.,"9,300  €"
Audi,A4,2008,2.0,295 tūkst.,"6,900  €"
Audi,A6,2011,3.0D,338 tūkst.,"10,750  €"
Audi,A4,2020,2.0,198 tūkst.,"22,900  €"
Audi,A5,2018,2.0D,215 tūkst.,"23,900  €"
Audi,Q7,2006,3.0D,282 tūkst.,"6,300  €"
Audi,A4,2004,2.5D,350 tūkst.,"1,650  €"
Audi,80,1992,1.9D,426 tūkst.,950  €
Audi,80,1991,1.8,260 tūkst.,"1,300  €"
Audi,Quattro,2000,1.8,325 tūkst.,"2,900  €"
Audi,A4,1995,1.9D,480 tūkst.,650  €
Audi,A4,2004,1.9D,397 tūkst.,"2,900  €"
Audi,A4,2007,1.8,189 tūkst.,"4,050  €"
Audi,A4,2002,1.9D,414 tūkst.,"1,800  €"
Audi,A3,2002,1.6,305 tūkst.,"1,500  €"
Audi,Q5,2012,3.2,260 tūkst.,"11,800  €"
Audi,Q5,2013,2.0D,199 tūkst.,"14,890  €"
Audi,Quattro,1990,2.1,-,"1,700  €"
Audi,Q5,2009,3.0D,292 tūkst.,"12,222  €"
Audi,Quattro,1989,2.2,257 tūkst.,"3,500  €"
Audi,A6,2020,2.0,40 tūkst.,"44,900  €"
Audi,A4,2007,1.9D,270 tūkst.,"3,500  €"
Audi,A4,2019,2.0D,104 tūkst.,"21,770  €maiņai"
Audi,A6,1996,1.8,341 tūkst.,890  €
Audi,Allroad,2010,2.0D,370 tūkst.,"7,600  €"
Audi,A4,2004,2.0D,360 tūkst.,"2,700  €"
Audi,A3,2007,2.0D,300 tūkst.,"3,700  €"
Audi,Q5,2014,2.0,134 tūkst.,"15,900  €"
Audi,A4,2003,2.5D,397 tūkst.,"2,050  €"
Audi,A4,2007,2.0D,334 tūkst.,"3,200  €"
Audi,80,1994,1.9D,320 tūkst.,"1,050  €"
Audi,A6,2005,3.0D,346 tūkst.,"3,650  €"
Audi,A3,2005,2.0D,-,"3,350  €"
Audi,80,1991,2.0,282 tūkst.,450  €
Audi,Q5,2011,2.0D,-,"8,900  €"
Audi,Q5,2021,2.0D,53 tūkst.,"44,500  €"
Audi,A3,2008,1.8,344 tūkst.,"4,000  €"
Audi,A6,2016,2.0,152 tūkst.,"19,500  €"
Audi,A4,2007,2.0D,311 tūkst.,"3,700  €"
Audi,A4,2004,1.9D,317 tūkst.,"1,900  €"
Audi,A6,2007,3.2,243 tūkst.,"2,850  €"
Audi,A6,2019,2.0D,79 tūkst.,"30,950  €"
Audi,Quattro,2001,2.4,340 tūkst.,"1,050  €"
Audi,A4,2012,1.8,-,"7,300  €"
Audi,A4,2001,1.9D,425 tūkst.,"1,250  €"
Audi,Q3,2012,2.0D,-,"9,990  €"
Audi,A3,2009,2.0,-,"5,250  €"
Audi,A6,2009,3.0D,280 tūkst.,"6,000  €"
Audi,A6,2005,3.0D,321 tūkst.,"3,200  €"
Audi,A3,2020,2.0D,173 tūkst.,"21,490  €"
Audi,A3,-,-,-,pērku
Audi,A6,-,-,-,pērku
Audi,A3,-,-,-,pērku
Audi,Q5,2008,2.0D,345 tūkst.,"8,500  €"
Audi,A3,2008,2.0D,210 tūkst.,"4,650  €"
Audi,A6,2019,3.0D,200 tūkst.,"26,890  €"
Audi,Q5,2013,3.0D,-,"16,570  €"
Audi,A3,2009,1.9D,-,"4,790  €"
Audi,A5,2018,1.4,90 tūkst.,"24,750  €"
Audi,A3,2009,2.0D,-,"6,100  €"
Audi,A6,2015,3.0D,238 tūkst.,"23,150  €"
Audi,A4,2016,3.0D,140 tūkst.,"20,000  €"
Audi,A4,2010,2.0D,475 tūkst.,"5,500  €"
Audi,A6,2005,3.0D,-,"3,200  €"
Audi,A4,1995,1.8,13 tūkst.,600  €
Audi,Q3,2012,2.0D,238 tūkst.,"14,500  €"
Audi,A6,2015,3.0D,132 tūkst.,"28,900  €"
Audi,Cabriolet,2003,1.8,203 tūkst.,"4,050  €"
Audi,Q5,2021,2.0D,47 tūkst.,"39,150  €"
Audi,A4,1998,1.8,410 tūkst.,"1,750  €"
Audi,A4,1998,1.8,290 tūkst.,"1,250  €"
Audi,A6,2006,2.7D,269 tūkst.,"6,500  €"
Audi,A4,2004,1.9D,289 tūkst.,"3,050  €"
Audi,A4,2006,2.5D,319 tūkst.,"2,700  €"
Audi,A3,2004,2.0D,338 tūkst.,"1,600  €"
Audi,A6,2011,2.7D,330 tūkst.,"6,550  €"
Audi,100,1983,2.2,-,"1,500  €"
Audi,A4,2012,2.0D,279 tūkst.,"8,800  €"
Audi,A6,2006,3.0D,337 tūkst.,"4,000  €"
Audi,A4,2006,2.0D,289 tūkst.,"3,700  €"
Audi,Q7,2016,3.0D,195 tūkst.,"33,600  €"
Audi,Q7,2010,3.0D,340 tūkst.,"9,800  €"
Audi,A7,2018,3.0,48 tūkst.,"50,000  €"
Audi,A6,2008,2.7D,312 tūkst.,"5,590  €"
Audi,A4,2016,2.0D,-,"11,900  €"
Audi,80,1991,1.8,401 tūkst.,800  €
Audi,A3,2005,2.0D,280 tūkst.,"3,300  €"
Audi,A4,2006,2.0D,295 tūkst.,"2,950  €"
Audi,Allroad,2012,3.0D,-,"15,250  €"
Audi,Q7,2022,3.0,25 tūkst.,"62,400  €"
Audi,A3,2008,1.9D,340 tūkst.,"3,890  €"
Audi,A6,2017,3.0D,96 tūkst.,"27,900  €"
Audi,A5,2011,2.7D,325 tūkst.,"6,800  €"
Audi,A4,2010,2.0,226 tūkst.,"7,100  €"
Audi,A3,2003,1.6,278 tūkst.,"1,800  €"
Audi,A6,1999,1.8,336 tūkst.,"1,700  €"
Audi,A3,2008,1.8,163 tūkst.,"4,600  €"
Audi,A3,2007,2.0D,267 tūkst.,"4,450  €"
Audi,Q7,2008,3.0D,171 tūkst.,"9,590  €"
Audi,A5,2010,2.7D,228 tūkst.,"9,090  €"
Audi,A6,2014,3.0D,236 tūkst.,"12,990  €"
Audi,A4,2008,2.0D,308 tūkst.,"5,005  €"
Audi,A4,2008,2.7D,300 tūkst.,"3,800  €"
Audi,Q3,2024,2.0,300,"44,990  €"
Audi,A3,2017,1.6D,163 tūkst.,"13,990  €"
Audi,-,2021,1.5,81 tūkst.,"24,990  €"
Audi,A4,2020,2.0D,150 tūkst.,"22,990  €"
Audi,E-tron,2021,E,38 tūkst.,"48,990  €"
Audi,Q5,2018,2.0,63 tūkst.,"31,990  €"
Audi,A6,2008,3.0D,365 tūkst.,"7,200  €"
Audi,A6,2006,2.0D,283 tūkst.,"5,100  €"
Audi,A4,1997,1.6,265 tūkst.,750  €
Audi,Allroad,2003,2.5D,323 tūkst.,"1,850  €"
Audi,A4,2006,1.9D,310 tūkst.,"2,700  €"
Audi,A6,2006,3.0D,340 tūkst.,"3,200  €"
Audi,A6,2012,3.0D,201 tūkst.,"14,650  €"
Audi,A4,2019,2.0D,214 tūkst.,"24,300  €"
Audi,A6,2010,2.0D,215 tūkst.,"6,900  €"
Audi,Q7,2010,3.0D,271 tūkst.,"12,670  €"
Audi,A6,1996,1.9D,578 tūkst.,"1,600  €"
Audi,A4,2004,2.5D,409 tūkst.,"2,960  €"
